url	download_complete
netreg.ics.uci.edu?topic=Please+log+into+system%3A++%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3B%26nbsp%3BUsing+LDAP+Authentication+with+ICS+ID+and+Password&state__=wcapp.help%2F%2F1525045517%2F%2F%2F%2F%2F%2624ac1a3d3dad2571e1d725a42380c920	complete
archive.ics.uci.edu/ml/machine-learning-databases/trains	incomplete
mapgrid.ics.uci.edu/"	complete
www.ics.uci.edu/~dechter/publications/r204.html	complete
vision.ics.uci.edu/people/27.html	complete
www.ics.uci.edu/~dechter/publications/r180.html	complete
www.ics.uci.edu/~hombao	complete
www.ics.uci.edu/~dvk/pub/TKDE08_dvk_SAT.html	complete
www.ics.uci.edu/~sternh	complete
www.ics.uci.edu/employment/employ_faculty.php	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes-2008F%2FDiscussion	complete
vision.ics.uci.edu/papers/KongPF_CVPRW_2016	complete
www.ics.uci.edu/~emj/people.html	complete
www.ics.uci.edu/%7elab/lab_schedule/schedules/364a_files/tabstrip.html	complete
www.ics.uci.edu/%7elab/labs_specs/software.php	complete
archive.ics.uci.edu/ml/datasets/Daily+Demand+Forecasting+Orders	incomplete
sprout.ics.uci.edu/past_projects/cliques/personnel.html	complete
DataGuard.ics.uci.edu	complete
archive.ics.uci.edu/ml/datasets/Labor+Relations	incomplete
sli.ics.uci.edu/PmWiki/AvailableActions	complete
wics.ics.uci.edu/news	complete
www.ics.uci.edu/~dsm/dyn/release/api/struct_dyn___thread___comm.html	complete
support.ics.uci.edu/computing/students	complete
www.ics.uci.edu/~negargh	complete
mailman.ics.uci.edu/mailman/private/hana-soc-reviewers	complete
archive.ics.uci.edu/datasets/Car+Evaluation	complete
psearch.ics.uci.edu	complete
mailman.ics.uci.edu/mailman/private/isg-friends	complete
archive.ics.uci.edu/ml/support/US+Census+Data+(1990)	incomplete
mhcid.ics.uci.edu/xmlrpc.php	complete
vision.ics.uci.edu/projects/people	complete
dynamo.ics.uci.edu/api/globals.html	complete
sli.ics.uci.edu/PmWiki/SecurityVariables	complete
www.ics.uci.edu/community/events/openhouse/research02.html	complete
www.ics.uci.edu/~guoqingx	complete
sli.ics.uci.edu/Ihler-Photos/Ihler-Photos	complete
mailman.ics.uci.edu/mailman/roster/crick	complete
www.ics.uci.edu/community/news/articles/index.php	complete
www.ics.uci.edu/~dechter/publications/r218a.html	complete
www.ics.uci.edu/ugrad/degrees/degree_dis.php	complete
www.ics.uci.edu/about/bren/gallery/gallery_04_jpg.php	complete
sli.ics.uci.edu/Site	complete
sli.ics.uci.edu/Profiles/Author	complete
www.ics.uci.edu/~ronen/Site/Links.html	complete
www.ics.uci.edu/~ronen	complete
malek.ics.uci.edu/index.html	complete
www.ics.uci.edu/computing/linux/sge.php	complete
www.ics.uci.edu/~dechter/publications/r12a.html	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Ittai-Mann-December2017.php	complete
swiki.ics.uci.edu/doku.php/projects:maint-spring-2018	complete
mailman.ics.uci.edu/mailman/roster/cert-students	complete
archive.ics.uci.edu/ml/datasets/Air+Quality	incomplete
www.ics.uci.edu/~tkaczmar	complete
www.ics.uci.edu/~projects/cert	complete
vision.ics.uci.edu/papers/ChenGFW_ICCV_2011	complete
archive.ics.uci.edu/ml/datasets/Z-Alizadeh+Sani	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/189_files/filelist.xml	complete
emj.ics.uci.edu/projects/computational-biology-projects	complete
www.ics.uci.edu/~dechter/publications/r12.html	complete
mailman.ics.uci.edu/mailman/options/warp	complete
sli.ics.uci.edu/PmWiki/PasswordsAdmin	complete
www.ics.uci.edu/~judithgr	complete
www.ics.uci.edu/about/brenhall	complete
sli.ics.uci.edu/Classes/CS178-Regression	complete
www.ics.uci.edu/%7elab/faculties/index.php	complete
www.ics.uci.edu/~chenli/pubs.html	complete
sli.ics.uci.edu/PmWiki/WikiStyleExamples	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Ihler-Private%2FResearch	complete
www.ics.uci.edu/~dechter/publications/r243.html	complete
www.ics.uci.edu/~dechter/publications/r122.html	complete
www.ics.uci.edu/~lab/policies/labguidelines.php	complete
www.ics.uci.edu/~dechter/publications/r48a.html	complete
www.ics.uci.edu/~dechter/publications/r26.html	incomplete
mhcid.ics.uci.edu/people/mhcid-current-students	complete
mailman.ics.uci.edu/mailman/listinfo/ictd	complete
archive.ics.uci.edu/ml/datasets/Japanese+Vowels	incomplete
vision.ics.uci.edu/events.html	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Ittai-Mann-March2018.php	complete
www.ics.uci.edu/employment/employ_research.php	complete
www.ics.uci.edu/~projects/SATware/people.html	complete
mailman.ics.uci.edu/mailman/private/hana-wizard-admins	complete
xtune.ics.uci.edu/people.files/colorschememapping.xml	complete
www.ics.uci.edu/~dsm/dyn/release/publication.html	complete
archive.ics.uci.edu/ml/datasets/Grammatical+Facial+Expressions	incomplete
www.ics.uci.edu/ugrad/degrees/degree_cse_electives.php	complete
www.ics.uci.edu/~ics143	complete
mcs.ics.uci.edu/prospective-students/cost-and-financial-aid	complete
archive.ics.uci.edu/ml/citation_policy.html	complete
sli.ics.uci.edu/Ihler-Private/Charges	complete
sli.ics.uci.edu/extras/cs178/DTree_Demo.html	complete
www.ics.uci.edu/faculty	complete
cert.ics.uci.edu/www.ics.uci.edu/faculty/profiles/view_faculty.php	complete
archive.ics.uci.edu/ml/datasets/Abalone	complete
mailman.ics.uci.edu/mailman/subscribe/visionturk	complete
www.ics.uci.edu/computing/services/restore.php	complete
www.ics.uci.edu/~dechter/courses/ics-275a/fall-2003	complete
www.ics.uci.edu/~dechter/publications/r35.html	complete
archive.ics.uci.edu/ml/datasets/Automobile	incomplete
isg.ics.uci.edu/news.html	complete
archive.ics.uci.edu/ml/datasets/Indoor+User+Movement+Prediction+from+RSS+data	incomplete
sli.ics.uci.edu/Ihler-Private/Research	complete
www.ics.uci.edu/~iporteou	complete
mailman.ics.uci.edu/mailman/private/ics6n-questions	complete
www.ics.uci.edu/~dsm/dyn/release/api/files.html	complete
swiki.ics.uci.edu/lib/exe/js.php	complete
www.ics.uci.edu/~dechter/publications/r216.html	complete
www.ics.uci.edu/~lab/labs_specs	complete
mailman.ics.uci.edu/mailman/options/r_users_group	complete
luci.ics.uci.edu/pages/Students/KateRingland/kateringland.html	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=SiteAdmin%2FNotifyList	complete
www.ics.uci.edu/about/search/search_dept_in4matx.php	complete
www.ics.uci.edu/computing/email	complete
sli.ics.uci.edu/PmWiki/WikiGroup	incomplete
mailman.ics.uci.edu/mailman/private/psearch	complete
archive.ics.uci.edu/ml/datasets/Chess+%28King-Rook+vs.+King-Knight%29	incomplete
sprout.ics.uci.edu/past_projects/gac/index.html	incomplete
www.ics.uci.edu/community/events/extreme/mentor	complete
archive.ics.uci.edu/ml/datasets/Opinosis+Opinion+%26frasl%3B+Review	incomplete
mailman.ics.uci.edu/mailman/private/statsms	complete
www.ics.uci.edu/community/alumni/mentor	complete
mailman.ics.uci.edu/mailman/private/cert-students	complete
isg.ics.uci.edu/research.html	complete
archive.ics.uci.edu/ml/datasets/Tamilnadu+Electricity+Board+Hourly+Readings	incomplete
mailman.ics.uci.edu/mailman/admin/cse-committee	complete
mailman.ics.uci.edu/mailman/options/middleware2007	complete
vision.ics.uci.edu/papers/ChiangHCRPKCCFC_BMCB_2015	complete
www.ics.uci.edu/faculty/area/area_compgraphics.php	complete
sli.ics.uci.edu/PmWiki/Security	incomplete
archive.ics.uci.edu/ml/datasets/Abscisic+Acid+Signaling+Network	incomplete
www.ics.uci.edu/grad/forms/index	complete
www.ics.uci.edu/~wayne	complete
mailman.ics.uci.edu/mailman/listinfo/cse-committee	complete
www.ics.uci.edu/community/friends/leadershipcouncil	complete
xtune.ics.uci.edu/people.files/filelist.xml	complete
www.ics.uci.edu/~dechter/publications/r209.html	incomplete
seal.ics.uci.edu/projects/mu_droid/tool.html	complete
mailman.ics.uci.edu/mailman/admin/csemeritus	complete
mailman.ics.uci.edu/mailman/options/cs232ta	complete
www.ics.uci.edu/community/friends/proj125/proj125_faq.php	complete
www.ics.uci.edu/~dechter/courses/ics-275b/spring-05	incomplete
www.ics.uci.edu/community/events/openhouse/research07.html	complete
wics.ics.uci.edu/exploreics	complete
mailman.ics.uci.edu/mailman/admin/hobbes	complete
www.ics.uci.edu/%7elab/lab_schedule/index.php	complete
vision.ics.uci.edu/papers/RamananFB_PAMI_2006	incomplete
mailman.ics.uci.edu/mailman/admin/theory-seminar	complete
www.ics.uci.edu/~eward	complete
archive.ics.uci.edu/ml/datasets/gene+expression+cancer+RNA-Seq	complete
archive.ics.uci.edu/ml/datasets/First-order+theorem+proving	incomplete
www.ics.uci.edu/~ronen/Site/Misc.html	complete
mailman.ics.uci.edu/mailman/listinfo/hobbes	complete
www.ics.uci.edu/~franz/Site/projects.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/statsphd	complete
mailman.ics.uci.edu/mailman/listinfo/cslecturers	complete
ngs.ics.uci.edu/teacher	complete
archive.ics.uci.edu/ml/datasets/BLE+RSSI+Dataset+for+Indoor+localization+and+Navigation	incomplete
mailman.ics.uci.edu/mailman/roster/h22-questions	complete
www.ics.uci.edu/~whayes	complete
www.ics.uci.edu/~kobsa/courses/courses.html	complete
www.ics.uci.edu/~emj/UCIfac082505_files/filelist.xml	complete
sli.ics.uci.edu/Grants-2008SciSIP	incomplete
mailman.ics.uci.edu/mailman/options/uci-staff	complete
www.ics.uci.edu/prospective	complete
www.ics.uci.edu/~dechter/publications/r40.html	complete
dynamo.ics.uci.edu/api/files/zImage_paapi	incomplete
www.ics.uci.edu/prospective/en	complete
www.ics.uci.edu/about/annualreport/2006-07/donors.php	complete
www.ics.uci.edu/~mopy	complete
seal.ics.uci.edu/projects/terminator/Overview	complete
www.ics.uci.edu/%7elab/students/unixfiles.php	complete
www.ics.uci.edu/~dechter/courses/ics-175a/spring-2011	incomplete
vision.ics.uci.edu/contact.html	complete
www.ics.uci.edu/community/events/openhouse/rfid.php	complete
isg.ics.uci.edu/scalable_dm_lectures2009-10.html	complete
vision.ics.uci.edu/papers/BoF_CVPR_2011	complete
archive.ics.uci.edu/ml/datasets/Combined+Cycle+Power+Plant	incomplete
sli.ics.uci.edu/Grants-2008NSF/HomePage	incomplete
www.ics.uci.edu/~dechter/talks/DeepLearn17-Outline	complete
www.ics.uci.edu/~emj	complete
www.ics.uci.edu/grad/policies/GradPolicies_PreviousMSdegree.php	complete
www.ics.uci.edu/~dechter/courses/ics-295/fall-2013/resources.html	complete
mailman.ics.uci.edu/mailman/options/soar/andre--at--ics.uci.edu	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/affordance.htm	incomplete
futurehealth.ics.uci.edu/comments/feed	complete
www.ics.uci.edu/~seal/projects/obfuscation/index.html	complete
mhcid.ics.uci.edu/people/mhcid-faculty-and-staff	complete
archive.ics.uci.edu/ml/datasets/Vicon+Physical+Action+Data+Set	incomplete
mailman.ics.uci.edu/pipermail/mlrg	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/menu-ifs.htm	incomplete
www.ics.uci.edu/%7elab/lab_schedule/schedules/192.html	complete
mailman.ics.uci.edu/mailman/private/satware	complete
mailman.ics.uci.edu/mailman/options/cs-grad-admissions	complete
sli.ics.uci.edu/video/cs274a/Lecture17.html	incomplete
archive.ics.uci.edu/ml/datasets/Trains	complete
mailman.ics.uci.edu/mailman/listinfo/motifmap	complete
graphics.ics.uci.edu/upload/TVCGYan.pd	complete
mailman.ics.uci.edu/mailman/roster/45j-tutors	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/colors-recommended.htm	incomplete
seal.ics.uci.edu/projects/covert/Covert-Mobile-1.0.apk	complete
mailman.ics.uci.edu/mailman/options/sislgram	complete
mailman.ics.uci.edu/mailman/roster/grad.informatics	complete
www.ics.uci.edu/~seal/projects/energy-test-min/tool.html	complete
sli.ics.uci.edu/Classes-CS178-Notes/KNearestNeighbors	complete
www.ics.uci.edu/~alfaro	complete
mailman.ics.uci.edu/mailman/subscribe/csemeritus	complete
mailman.ics.uci.edu/mailman/options/hana	complete
wics.ics.uci.edu/project-development	complete
www.ics.uci.edu/faculty/area	complete
www.ics.uci.edu/ugrad/degrees/degree_ics_minor.php	complete
archive.ics.uci.edu/ml/datasets/News+Aggregator	incomplete
www.ics.uci.edu/~dechter/courses/ics-275b/fall-09	incomplete
www.ics.uci.edu/~dechter/courses/ics-271/fall-12	incomplete
www.ics.uci.edu/~dechter/courses/ics-275b/fall-02	incomplete
www.ics.uci.edu/~dechter/courses/ics-275b/fall-00	incomplete
archive.ics.uci.edu/ml/machine-learning-databases/musk/clean2.info	incomplete
www.ics.uci.edu/~dechter/publications/r138.html	incomplete
www.ics.uci.edu/~dvk/code/SuperEGO.html	complete
www.ics.uci.edu/~kringlan	incomplete
www.ics.uci.edu/grad/sao/index.php	incomplete
www.ics.uci.edu/ugrad/policies/Academic_Honesty.php	incomplete
mailman.ics.uci.edu/mailman/options/cs-all	complete
seal.ics.uci.edu/projects/terminator/tla_module.html	complete
mailman.ics.uci.edu/mailman/options/icsb-mjolsness-tutorial	complete
cml.ics.uci.edu/wp-includes/wlwmanifest.xml	complete
www.ics.uci.edu/about/visit/index	complete
www.ics.uci.edu/about/search/search_dept_stats.php	complete
vision.ics.uci.edu/papers/DiazF_CVPR_2017	complete
sli.ics.uci.edu/PmWiki/Introduction	complete
sli.ics.uci.edu/PmWiki/FilePermissions	complete
www.ics.uci.edu/community/news/student_blogs/blog_posts/Nguyen_Dang-November2017.php	complete
archive.ics.uci.edu/ml/datasets/KASANDR	incomplete
dynamo.ics.uci.edu/api/files.html	complete
www.ics.uci.edu/ugrad/degrees	complete
mcs.ics.uci.edu/wp-includes/wlwmanifest.xml	complete
mailman.ics.uci.edu/mailman/admin/asterixresearch	complete
www.ics.uci.edu/~zhaoxia	complete
www.ics.uci.edu/ugrad/policies/Computer_RemoteAccess.php	complete
jgarcia.ics.uci.edu/xmlrpc.php	complete
www.ics.uci.edu/~malek	complete
flamingo.ics.uci.edu	complete
www.ics.uci.edu/~projects/dissemination/schoolWorkshop/home.htm	complete
www.ics.uci.edu/~michele.guindani	complete
www.ics.uci.edu/~mabbaspo	complete
xtune.ics.uci.edu/link.files/filelist.xml	complete
mailman.ics.uci.edu/mailman/listinfo/hana-ohana	complete
www.ics.uci.edu/~rjammala/Publications.html	complete
www.ics.uci.edu/~cbdaviso	complete
www.ics.uci.edu/ugrad/policies/Course_Outside_UCI.php	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/1stlevelheaders/HCI-disabilities.htm	incomplete
mailman.ics.uci.edu/mailman/roster/ms.softeng	complete
vision.ics.uci.edu/index.html	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/bad-ifs.htm	incomplete
mailman.ics.uci.edu/mailman/listinfo/ms.softeng	complete
www.ics.uci.edu/~salsubai	complete
www.ics.uci.edu/~dechter/publications/r44a.html	incomplete
mailman.ics.uci.edu/mailman/listinfo/informatics-onetimelecturers	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Grants-2008SciSIP%2FMain	complete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/direct-manipulative.htm	incomplete
www.ics.uci.edu/~mlevorat	complete
www.ics.uci.edu/%7Emshmueli	complete
www.ics.uci.edu/~emilyo/SimSE	complete
www.ics.uci.edu/~dechter/publications/r230.html	incomplete
www.ics.uci.edu/%7eprojects/satware	complete
www.ics.uci.edu/~seal/projects/covert/Covert-Web-1.0.war	complete
archive.ics.uci.edu/ml/datasets/DrivFace	incomplete
www.ics.uci.edu/community/friends/index.php	complete
sli.ics.uci.edu/Profiles/Profiles	incomplete
mailman.ics.uci.edu/mailman/subscribe/ppopp13	complete
www.ics.uci.edu/~taow4	complete
vision.ics.uci.edu/papers/DesaiRF_ICCV_2009	complete
cert.ics.uci.edu/publications.html	complete
www.ics.uci.edu/community/news/rss/index.php	complete
mailman.ics.uci.edu/mailman/private/igb-community	complete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=Classes%2F2014S-274b-ProjectIdeas	incomplete
www.ics.uci.edu/%7Ekobsa/courses/ICS104/course-notes/gestalt-ballot.htm	incomplete
www.ics.uci.edu/faculty/area/area_stats.php	complete
www.ics.uci.edu/~harry.g.xu	complete
www.ics.uci.edu/~dsm/dyn/release/api/globals_func.html	complete
mailman.ics.uci.edu/mailman/options/statsgradpolicycommittee	complete
archive.ics.uci.edu/ml/datasets/DSRC+Vehicle+Communications	incomplete
mailman.ics.uci.edu/mailman/options/ms.informatics	complete
cml.ics.uci.edu/home/contact-us	complete
mailman.ics.uci.edu/mailman/admin/visionturk	complete
sli.ics.uci.edu/PmWiki/SimultaneousEdits	incomplete
mailman.ics.uci.edu/mailman/admin/r_users_group	complete
sli.ics.uci.edu/PmWiki/MailingLists	incomplete
www.ics.uci.edu/~lab/lab_assistants/index.php	complete
www.ics.uci.edu/about/bren/gallery/gallery_15_jpg.php	complete
www.ics.uci.edu/~dsm/dyn/release/api/struct_dyn___device2_proxy___comm.html	complete
vision.ics.uci.edu/people/1.html	complete
archive.ics.uci.edu/ml/datasets/ElectricityLoadDiagrams20112014	incomplete
www.ics.uci.edu/~lab/lab_assistants/job_description.php	complete
www.ics.uci.edu/~mkhademi	complete
www.ics.uci.edu/grad/resources.php	complete
archive.ics.uci.edu/ml/datasets/SkillCraft1+Master+Table+Dataset	incomplete
www.ics.uci.edu/~dechter/publications/r35a.html	incomplete
radicle.ics.uci.edu/news.html	complete
sli.ics.uci.edu/Ihler-Private	incomplete
www.ics.uci.edu/~givargis	complete
mailman.ics.uci.edu/mailman/listinfo/45j-tutors	complete
www.ics.uci.edu/community/events/openhouse/gallery_05.html	complete
archive.ics.uci.edu/ml/datasets/Heart+Disease	incomplete
mailman.ics.uci.edu/mailman/admin	complete
archive.ics.uci.edu/ml/datasets/Amazon+Commerce+reviews+set	incomplete
sli.ics.uci.edu/Classes-2008F/Announcements	incomplete
sli.ics.uci.edu	incomplete
archive.ics.uci.edu/ml/datasets/Early+biomarkers+of+Parkinson%E2%80%99s+disease+based+on+natural+connected+speech	incomplete
www.ics.uci.edu/ugrad/degrees/degree_bmc.php	complete
graphics.ics.uci.edu/gallery.html	complete
vision.ics.uci.edu/papers/RamananB_ICIP_2000	complete
sli.ics.uci.edu/PmWiki/IncludeOtherPages	incomplete
archive.ics.uci.edu/ml/datasets/Parkinson+Speech+Dataset+with++Multiple+Types+of+Sound+Recordings	incomplete
mhcid.ics.uci.edu/comments/feed	complete
www.ics.uci.edu/~franz	complete
www.ics.uci.edu/~dvk/pub/WEPS2_dvk.html	complete
mailman.ics.uci.edu/mailman/admin/informatics-ms	complete
mailman.ics.uci.edu/mailman/admin/emme	complete
sli.ics.uci.edu/Pubs/Abstracts	incomplete
www.ics.uci.edu/computing/email/thunderbird_setup.php	complete
mailman.ics.uci.edu/mailman/private/hana-csw-admins	complete
mailman.ics.uci.edu/mailman/admin/grad.informatics	complete
archive.ics.uci.edu/ml/datasets/PEMS-SF	complete
vision.ics.uci.edu/papers/HallmanF_CVPR_2015	complete
sli.ics.uci.edu/Classes/CS274A-Notes	incomplete
www.ics.uci.edu/~ronen/Site/Scheduling.html	complete
mcs.ics.uci.edu/about/the-program	complete
sli.ics.uci.edu/Group/Group	incomplete
www.ics.uci.edu/grad/funding/index	complete
www.ics.uci.edu/~abehm	complete
vision.ics.uci.edu/papers/PirsiavashRF_NIPS_2009	complete
www.ics.uci.edu/~ronen/Site//Research_files/widget0_markup.html	incomplete
sli.ics.uci.edu/Group/SideBar	incomplete
sli.ics.uci.edu/pmwiki/pmwiki.php?n=PmWiki%2FSitePreferences	complete
www.ics.uci.edu/ugrad/QA_Petitions	complete
www-db.ics.uci.edu/pages/research/das/index.shtml	complete
vision.ics.uci.edu/projects/biological_images	complete
www.ics.uci.edu/computing/services/sophos_mac.php	complete
archive.ics.uci.edu/ml/datasets/Hybrid+Indoor+Positioning+Dataset+from+WiFi+RSSI%2C+Bluetooth+and+magnetometer	incomplete
cert.ics.uci.edu/seminarseries.html	complete
www.ics.uci.edu/community/events/openhouse/gallery_01.html	complete
sli.ics.uci.edu/PmWiki/UploadVariables	complete
www.ics.uci.edu/~seal/projects/droid-sec-taxonomy/index.html	complete
archive.ics.uci.edu/ml/datasets/Wine	incomplete
archive.ics.uci.edu/ml/datasets/Character+Font+Images	incomplete
www.ics.uci.edu/~dechter/publications/r64.html	incomplete
